datetime,1m,5m,15m,put,rut,pst,rst,pit,rit,rnt
2023-05-11 02:10:01,0.00,0.03,0.05,1,5671854,0,3309935,97,1137513525,68365
2023-05-11 02:15:01,0.00,0.01,0.05,0,5672285,0,3310363,99,1137602265,68365
2023-05-11 02:20:02,0.00,0.01,0.05,0,5672724,0,3310802,99,1137690995,68365
2023-05-11 02:25:02,0.05,0.03,0.05,0,5673227,0,3311319,99,1137780964,68365
2023-05-11 02:30:01,0.01,0.05,0.05,0,5673698,0,3311791,99,1137868163,68365
2023-05-11 02:35:01,0.02,0.05,0.05,0,5674203,0,3312299,99,1137956696,68365
2023-05-11 02:40:02,0.00,0.02,0.05,0,5674672,0,3312759,99,1138045358,68365
2023-05-11 02:45:02,0.03,0.04,0.05,0,5675183,0,3313285,99,1138135297,68365
2023-05-11 02:50:02,0.00,0.03,0.05,0,5675625,0,3313717,99,1138222590,68365
2023-05-11 02:55:01,0.08,0.07,0.06,0,5676134,0,3314251,99,1138311102,68365
2023-05-11 03:00:02,0.10,0.10,0.06,0,5676612,0,3314726,99,1138399760,68365
2023-05-11 03:05:02,0.09,0.08,0.06,1,5677294,0,3315286,98,1138488106,68365
2023-05-11 03:10:01,0.09,0.06,0.05,0,5677739,0,3315737,99,1138576806,68365
2023-05-11 03:15:02,0.00,0.02,0.05,0,5678277,0,3316252,98,1138665307,68365
2023-05-11 03:20:02,0.03,0.03,0.05,0,5678733,0,3316692,98,1138754022,68365
2023-05-11 03:25:02,0.00,0.01,0.05,0,5679279,1,3317214,98,1138842596,68365
2023-05-11 03:30:02,0.00,0.02,0.05,0,5679694,0,3317607,98,1138931432,68365
2023-05-11 03:35:01,0.00,0.01,0.05,0,5680157,0,3318043,98,1139020131,68365
2023-05-11 03:40:02,0.02,0.02,0.05,0,5680543,0,3318425,98,1139108971,68378
2023-05-11 03:45:02,0.00,0.01,0.05,0,5680989,0,3318880,99,1139197624,68378
2023-05-11 03:50:02,0.01,0.02,0.05,0,5681431,0,3319312,99,1139286360,68378
2023-05-11 03:55:02,0.00,0.01,0.05,0,5681927,0,3319856,99,1139374876,68378
2023-05-11 04:00:01,0.02,0.03,0.05,0,5682383,0,3320319,99,1139463556,68378
2023-05-11 04:05:02,0.00,0.02,0.05,0,5682926,0,3320852,99,1139552054,68378
2023-05-11 04:10:01,0.00,0.01,0.05,0,5683382,0,3321298,99,1139640761,68378
2023-05-11 04:15:01,0.00,0.02,0.05,0,5683886,0,3321804,99,1139729317,68378
2023-05-11 04:20:02,0.06,0.03,0.05,0,5684473,0,3322299,99,1139817853,68378
2023-05-11 04:25:02,0.01,0.02,0.05,0,5684967,0,3322803,99,1139906430,68378
2023-05-11 04:30:02,0.01,0.02,0.05,2,5685729,0,3323249,97,1139994756,68378
2023-05-11 04:35:02,0.00,0.01,0.05,0,5686459,0,3323770,99,1140083064,68378
2023-05-11 04:40:01,0.03,0.03,0.05,0,5686898,0,3324221,99,1140171776,68378
2023-05-11 04:45:02,0.11,0.09,0.07,0,5687451,0,3324783,98,1140260170,68378
2023-05-11 04:50:02,0.00,0.03,0.05,0,5687885,0,3325215,98,1140348937,68378
2023-05-11 04:55:02,0.00,0.01,0.05,0,5688372,1,3325706,97,1140437546,68378
2023-05-11 05:00:01,0.01,0.02,0.05,0,5688768,0,3326081,98,1140526415,68378
2023-05-11 05:05:02,0.01,0.03,0.05,0,5689311,0,3326586,98,1140614923,68378
2023-05-11 05:10:01,0.00,0.02,0.05,2,5690056,0,3326967,96,1140703451,68378
2023-05-11 05:15:01,0.11,0.06,0.06,1,5691853,0,3327534,98,1140790628,68378
2023-05-11 05:20:02,0.00,0.03,0.05,0,5692300,0,3327966,99,1140879360,68378
2023-05-11 05:25:01,0.06,0.05,0.05,0,5692815,0,3328516,99,1140967932,68378
2023-05-11 05:30:01,0.00,0.04,0.05,0,5693286,0,3328976,99,1141056600,68378
2023-05-11 05:35:01,0.24,0.06,0.06,0,5693808,0,3329503,99,1141145114,68378
2023-05-11 05:40:02,0.03,0.04,0.05,0,5694252,0,3329937,99,1141233912,68378
2023-05-11 05:45:02,0.04,0.04,0.05,0,5694833,0,3330552,99,1141322212,68378
2023-05-11 05:50:01,0.01,0.04,0.05,0,5695270,0,3330999,99,1141410939,68378
2023-05-11 05:55:02,0.01,0.07,0.06,0,5695879,0,3331610,98,1141499267,68378
2023-05-11 06:00:01,0.00,0.03,0.05,0,5696322,0,3332106,99,1141587931,68378
2023-05-11 06:05:02,0.00,0.01,0.05,0,5696860,0,3332633,98,1141676403,68378
2023-05-11 06:10:02,0.01,0.02,0.05,1,5697521,0,3333162,98,1141764796,68378
2023-05-11 06:15:01,0.00,0.01,0.05,0,5698054,0,3333692,98,1141853308,68378
2023-05-11 06:20:02,0.01,0.04,0.05,0,5698458,0,3334064,98,1141942200,68378
2023-05-11 06:25:02,0.00,0.01,0.05,0,5698949,0,3334530,98,1142030830,68378
2023-05-11 06:30:02,0.01,0.02,0.05,0,5699415,1,3334995,97,1142119502,68378
2023-05-11 06:35:02,0.09,0.03,0.05,0,5699896,0,3335496,98,1142208093,68378
2023-05-11 06:40:02,0.00,0.02,0.05,0,5700263,0,3335842,99,1142297040,68378
2023-05-11 06:45:01,0.08,0.05,0.05,0,5700769,0,3336369,99,1142385507,68378
2023-05-11 06:50:02,0.00,0.02,0.05,0,5701254,0,3336834,99,1142474183,68378
2023-05-11 06:55:02,0.00,0.01,0.05,0,5701763,0,3337332,99,1142562736,68378
2023-05-11 07:00:02,0.00,0.01,0.05,0,5702242,0,3337814,99,1142651375,68378
2023-05-11 07:05:01,0.18,0.09,0.07,1,5702892,0,3338355,98,1142738235,68378
2023-05-11 07:10:02,0.01,0.04,0.05,0,5703339,0,3338844,99,1142828375,68378
2023-05-11 07:15:01,0.09,0.20,0.12,0,5703924,0,3340140,99,1142913545,68898
2023-05-11 07:20:02,0.02,0.08,0.10,0,5704381,0,3340625,98,1143003593,68898
2023-05-11 07:25:01,0.12,0.08,0.09,0,5705005,0,3341148,98,1143090338,68898
2023-05-11 07:30:02,0.01,0.04,0.07,0,5705450,0,3341603,98,1143180488,68898
2023-05-11 07:35:01,0.06,0.05,0.06,0,5705975,0,3342143,98,1143267567,68898
2023-05-11 07:40:02,0.04,0.04,0.05,0,5706652,0,3342615,98,1143355652,68898
2023-05-11 07:45:02,0.00,0.04,0.05,0,5707177,0,3343179,98,1143445479,68898
2023-05-11 07:50:02,0.28,0.11,0.07,0,5707630,1,3343664,98,1143532734,68898
2023-05-11 07:55:01,0.21,0.10,0.07,0,5708132,0,3344153,98,1143621303,68898
2023-05-11 08:00:02,0.01,0.05,0.05,0,5708573,0,3344603,98,1143710040,68898
2023-05-11 08:05:01,0.06,0.06,0.05,0,5709233,0,3345187,98,1143798105,68898
2023-05-11 08:10:02,0.06,0.05,0.05,0,5709829,0,3345640,99,1143886531,68898
2023-05-11 08:15:01,0.01,0.06,0.05,0,5710316,0,3346173,99,1143975023,68898
2023-05-11 08:20:02,0.00,0.03,0.05,0,5710964,0,3346664,99,1144063260,68898
2023-05-11 08:25:01,0.04,0.09,0.06,0,5712146,0,3347295,98,1144150849,68898
2023-05-11 08:30:02,0.00,0.04,0.05,1,5713174,0,3347805,97,1144238827,68898
2023-05-11 08:35:01,0.01,0.04,0.05,0,5713855,0,3348322,99,1144327154,68898
2023-05-11 08:40:02,0.08,0.03,0.05,0,5714327,0,3348783,99,1144415850,68898
2023-05-11 08:45:02,0.02,0.03,0.05,2,5715696,0,3349506,96,1144503150,68898
2023-05-11 08:50:02,0.08,0.03,0.05,1,5717160,0,3350126,97,1144590521,68898
2023-05-11 08:55:02,0.13,0.06,0.06,0,5717765,0,3350667,99,1144678897,68898
2023-05-11 09:00:02,0.02,0.04,0.05,0,5718225,0,3351128,98,1144767556,68898
2023-05-11 09:05:01,0.03,0.04,0.05,1,5719141,0,3351736,97,1144855586,68899
2023-05-11 09:10:02,0.00,0.01,0.05,0,5719968,0,3352204,98,1144943824,68899
2023-05-11 09:15:02,0.01,0.02,0.05,0,5720470,0,3352652,99,1145032419,68899
2023-05-11 09:20:02,0.00,0.01,0.05,1,5721467,0,3353144,97,1145120464,68899
2023-05-11 09:25:01,0.11,0.05,0.05,0,5722074,1,3353705,97,1145208812,68899
2023-05-11 09:30:02,0.07,0.04,0.05,0,5722522,0,3354136,98,1145297515,68899
2023-05-11 09:35:02,0.00,0.02,0.05,0,5723301,0,3354624,98,1145385752,68899
2023-05-11 09:40:01,0.00,0.01,0.05,0,5723751,0,3355066,99,1145474449,68899
2023-05-11 09:45:01,0.00,0.01,0.05,0,5724310,0,3355638,99,1145562793,68899
2023-05-11 09:50:02,0.03,0.03,0.05,0,5724768,0,3356082,99,1145651482,68899
2023-05-11 09:55:02,0.02,0.04,0.05,0,5725359,0,3356656,99,1145739844,68899
2023-05-11 10:00:02,0.00,0.01,0.05,0,5726061,0,3357130,98,1145828244,68899
2023-05-11 10:05:01,0.00,0.01,0.05,0,5726632,0,3357662,99,1145916653,68899
2023-05-11 10:10:01,0.00,0.01,0.05,0,5727345,0,3358157,98,1146004986,68899
2023-05-11 10:15:02,0.12,0.10,0.07,3,5729268,0,3358863,95,1146091776,68899
2023-05-11 10:20:02,0.00,0.04,0.05,0,5729786,0,3359360,99,1146180292,68899
2023-05-11 10:25:02,0.00,0.01,0.05,1,5730419,0,3359901,97,1146268590,68899
2023-05-11 10:30:01,0.08,0.04,0.05,0,5730949,0,3360389,98,1146357122,68899
2023-05-11 10:35:02,0.01,0.04,0.05,0,5731456,0,3360917,98,1146445590,68899
2023-05-11 10:40:02,0.00,0.01,0.05,0,5731951,0,3361373,98,1146534185,68899
2023-05-11 10:45:02,0.21,0.11,0.07,2,5733094,1,3362038,95,1146621711,68899
2023-05-11 10:50:01,0.00,0.04,0.05,0,5733567,1,3362531,97,1146710330,68899
2023-05-11 10:55:01,0.09,0.05,0.05,0,5734073,0,3363017,98,1146798853,68899
2023-05-11 11:00:02,0.00,0.02,0.05,0,5734471,0,3363405,98,1146887634,68899
2023-05-11 11:05:02,0.01,0.03,0.05,2,5736154,0,3364068,96,1146974602,68899
2023-05-11 11:10:02,0.01,0.03,0.05,1,5737748,0,3364654,98,1147061844,68899
2023-05-11 11:15:01,0.02,0.05,0.05,0,5738632,0,3365241,99,1147149860,68899
2023-05-11 11:20:02,0.08,0.05,0.05,0,5739358,0,3365747,99,1147238133,68899
2023-05-11 11:25:02,0.00,0.02,0.05,0,5739917,0,3366338,99,1147326488,68899
2023-05-11 11:30:01,0.00,0.01,0.05,0,5740384,0,3366826,99,1147415084,68899
2023-05-11 11:35:02,0.00,0.01,0.05,0,5740909,0,3367340,99,1147503544,68899
2023-05-11 11:40:01,0.00,0.02,0.05,0,5741349,0,3367832,99,1147592135,68899
2023-05-11 11:45:02,0.02,0.04,0.05,0,5741972,0,3368443,99,1147680342,68899
2023-05-11 11:50:02,0.00,0.01,0.05,0,5742443,0,3368930,98,1147768923,68899
2023-05-11 11:55:02,0.08,0.04,0.05,0,5742941,0,3369434,98,1147857449,68899
2023-05-11 12:00:02,0.00,0.01,0.05,0,5743500,0,3369911,98,1147945996,68899
2023-05-11 12:05:01,0.06,0.04,0.05,1,5744658,0,3370432,97,1148033631,68899
2023-05-11 12:10:02,0.00,0.02,0.05,0,5746216,0,3371049,98,1148121065,68899
2023-05-11 12:15:02,0.00,0.01,0.05,0,5746788,1,3371576,97,1148209483,68899
2023-05-11 12:20:01,0.00,0.02,0.05,0,5747414,0,3372086,98,1148296375,68899
2023-05-11 12:25:02,0.17,0.08,0.06,0,5747988,0,3372625,97,1148386262,68899
2023-05-11 12:30:01,0.03,0.07,0.05,1,5750035,0,3373224,98,1148471629,68899
2023-05-11 12:35:02,0.01,0.05,0.05,0,5750502,0,3373725,99,1148561613,68899
2023-05-11 12:40:01,0.01,0.04,0.05,0,5751004,0,3374228,99,1148648687,68899
2023-05-11 12:45:02,0.19,0.13,0.08,7,5755429,1,3375446,90,1148733575,68899
2023-05-11 12:50:02,0.01,0.07,0.07,0,5757255,0,3376184,99,1148820610,68899
2023-05-11 12:55:01,0.03,0.05,0.05,0,5757904,0,3376721,99,1148907423,68899
2023-05-11 13:00:02,0.00,0.03,0.05,0,5758428,0,3377242,98,1148997334,68899
2023-05-11 13:05:01,0.00,0.01,0.05,0,5759001,0,3377824,99,1149084349,68899
2023-05-11 13:10:02,0.05,0.05,0.05,0,5759621,0,3378319,99,1149172806,68899
2023-05-11 13:15:02,0.00,0.03,0.05,0,5760149,0,3378834,98,1149261263,68899
2023-05-11 13:20:01,0.00,0.01,0.05,0,5760610,0,3379305,98,1149349901,68899
2023-05-11 13:25:02,0.00,0.01,0.05,1,5761327,0,3379840,97,1149438171,68899
2023-05-11 13:30:02,0.03,0.03,0.05,0,5761796,0,3380205,99,1149526946,68899
2023-05-11 13:35:02,0.26,0.11,0.07,1,5762879,0,3380780,97,1149614670,68899
2023-05-11 13:40:02,0.00,0.04,0.05,0,5763361,0,3381256,98,1149703251,68899
2023-05-11 13:45:02,0.06,0.04,0.05,0,5763952,0,3381926,98,1149791380,68899
2023-05-11 13:50:02,0.01,0.04,0.05,1,5764664,0,3382450,97,1149879683,68899
2023-05-11 13:55:02,0.00,0.01,0.05,0,5765088,0,3382884,99,1149968392,68899
2023-05-11 14:00:02,0.11,0.07,0.06,1,5767222,0,3383505,98,1150055132,68899
2023-05-11 14:05:01,0.02,0.06,0.05,1,5768238,0,3384098,98,1150143022,68899
2023-05-11 14:10:02,0.02,0.05,0.05,0,5769602,0,3384851,99,1150230325,68899
2023-05-11 14:15:01,0.07,0.08,0.06,0,5770312,0,3385482,99,1150318467,68899
2023-05-11 14:20:02,0.01,0.04,0.05,0,5770783,0,3385985,99,1150407039,68899
2023-05-11 14:25:01,0.01,0.03,0.05,0,5771328,0,3386560,99,1150495409,68899
2023-05-11 14:30:02,1.04,0.23,0.12,0,5771780,0,3387029,99,1150584055,68899
2023-05-11 14:35:02,0.05,0.14,0.12,0,5772315,0,3387584,99,1150672473,68899
2023-05-11 14:40:02,0.02,0.07,0.10,0,5772792,0,3388047,98,1150761084,68899
2023-05-11 14:45:02,0.01,0.04,0.09,0,5773410,0,3388687,98,1150849286,68899
2023-05-11 14:50:02,0.00,0.01,0.06,0,5773875,0,3389153,98,1150937939,68899
2023-05-11 14:55:02,0.00,0.02,0.05,0,5774321,0,3389609,99,1151026592,68899
2023-05-11 15:00:02,0.01,0.03,0.05,0,5774752,0,3390039,99,1151115315,68899
2023-05-11 15:05:01,0.00,0.03,0.05,0,5775285,0,3390573,99,1151203759,68899
2023-05-11 15:10:02,0.00,0.01,0.05,0,5775735,0,3391038,98,1151292409,68899
2023-05-11 15:15:01,0.05,0.06,0.05,2,5776578,1,3391638,96,1151380540,68899
2023-05-11 15:20:02,0.00,0.02,0.05,0,5777043,0,3392072,98,1151469216,68899
2023-05-11 15:25:01,0.12,0.04,0.05,0,5777609,0,3392521,99,1151557717,68899
2023-05-11 15:30:02,0.07,0.06,0.05,0,5778033,0,3392957,99,1151646438,68899
2023-05-11 15:35:02,0.00,0.02,0.05,0,5778716,0,3393539,99,1151734641,68899
2023-05-11 15:40:02,0.08,0.04,0.05,0,5779250,0,3394039,98,1151823150,68899
2023-05-11 15:45:02,0.07,0.05,0.06,0,5780070,0,3394711,98,1151911088,68899
2023-05-11 15:50:02,0.10,0.10,0.07,1,5781900,0,3395341,98,1151998146,68899
2023-05-11 15:55:02,0.00,0.05,0.05,0,5782809,0,3395927,98,1152086138,68899
2023-05-11 16:00:02,0.00,0.02,0.05,0,5783490,0,3396398,99,1152174563,68899
2023-05-11 16:05:02,0.00,0.02,0.05,0,5784001,0,3396923,98,1152263043,68899
2023-05-11 16:10:02,0.00,0.03,0.05,0,5784446,0,3397404,98,1152351702,68899
2023-05-11 16:15:01,0.10,0.06,0.06,1,5785141,0,3397975,97,1152439970,68899
2023-05-11 16:20:02,0.01,0.04,0.05,0,5785520,0,3398364,99,1152528806,68899
2023-05-11 16:25:01,0.02,0.04,0.05,0,5786001,0,3398853,99,1152617372,68899
2023-05-11 16:30:02,0.00,0.02,0.05,0,5786448,0,3399302,99,1152706068,68899
2023-05-11 16:35:02,0.03,0.02,0.05,0,5786961,0,3399843,98,1152794545,68899
2023-05-11 16:40:02,0.05,0.03,0.05,1,5787498,0,3400347,97,1152883080,68899
2023-05-11 16:45:02,0.00,0.02,0.05,0,5788097,0,3400956,98,1152971354,68899
2023-05-11 16:50:01,0.00,0.01,0.05,0,5788454,0,3401290,99,1153060292,68899
2023-05-11 16:55:01,0.01,0.03,0.05,0,5788962,0,3401737,99,1153148855,68899
2023-05-11 17:00:02,0.05,0.03,0.05,0,5789462,0,3402193,98,1153237444,68899
2023-05-11 17:05:02,0.07,0.05,0.05,1,5790119,0,3402780,98,1153325734,68899
2023-05-11 17:10:02,0.07,0.05,0.05,0,5790598,0,3403295,99,1153414274,68899
2023-05-11 17:15:02,0.00,0.03,0.05,0,5791107,0,3403819,99,1153502788,68899
2023-05-11 17:20:02,0.02,0.02,0.05,0,5791627,0,3404282,98,1153591444,68899
2023-05-11 17:25:01,0.05,0.05,0.05,0,5792121,0,3404805,99,1153679972,68899
2023-05-11 17:30:02,0.00,0.02,0.05,0,5792602,0,3405303,98,1153768602,68899
2023-05-11 17:35:02,0.09,0.05,0.05,0,5793098,0,3405800,98,1153857163,68899
2023-05-11 17:40:02,0.13,0.09,0.06,1,5794348,0,3406360,97,1153944841,68899
2023-05-11 17:45:02,0.00,0.04,0.05,0,5794893,0,3406907,99,1154033272,68899
2023-05-11 17:50:02,0.04,0.06,0.05,0,5795364,0,3407326,99,1154121996,68899
2023-05-11 17:55:01,0.00,0.04,0.05,0,5795825,0,3407813,99,1154210571,68899
2023-05-11 18:00:02,0.00,0.02,0.05,0,5796281,0,3408265,99,1154299261,68899
2023-05-11 18:05:02,0.01,0.03,0.05,0,5796999,0,3408859,98,1154387488,68900
2023-05-11 18:10:02,0.02,0.02,0.05,0,5797450,1,3409371,98,1154476094,68900
2023-05-11 18:15:01,0.00,0.01,0.05,0,5797898,0,3409857,98,1154564647,68900
2023-05-11 18:20:02,0.00,0.01,0.05,0,5798288,0,3410244,99,1154653535,68900
2023-05-11 18:25:02,0.00,0.01,0.05,0,5798745,0,3410712,99,1154742159,68900
2023-05-11 18:30:01,0.00,0.01,0.05,0,5799218,0,3411186,99,1154830719,68900
2023-05-11 18:35:02,0.01,0.02,0.05,0,5799710,0,3411712,99,1154919308,68900
2023-05-11 18:40:02,0.00,0.01,0.05,0,5800189,0,3412211,99,1155007924,68900
2023-05-11 18:45:02,0.05,0.03,0.05,0,5800718,0,3412794,99,1155096292,68900
2023-05-11 18:50:02,0.00,0.01,0.05,0,5801173,0,3413252,99,1155183510,68900
2023-05-11 18:55:02,0.16,0.05,0.06,0,5801676,0,3413796,98,1155273508,68900
2023-05-11 19:00:01,0.01,0.04,0.05,0,5802127,0,3414223,98,1155360770,68900
2023-05-11 19:05:02,0.01,0.03,0.05,0,5802740,0,3414781,98,1155450623,68900
2023-05-11 19:10:01,0.00,0.01,0.05,0,5803253,0,3415174,99,1155537892,68900
2023-05-11 19:15:02,0.00,0.01,0.05,0,5803724,0,3415666,99,1155626514,68900
2023-05-11 19:20:02,0.02,0.03,0.05,0,5804163,0,3416087,99,1155715248,68900
2023-05-11 19:25:01,0.01,0.02,0.05,0,5804680,0,3416632,99,1155803705,68900
2023-05-11 19:30:02,0.00,0.01,0.05,0,5805133,0,3417082,98,1155892397,68900
2023-05-11 19:35:02,0.00,0.01,0.05,0,5805664,0,3417591,98,1155980914,68900
2023-05-11 19:40:02,0.00,0.01,0.05,0,5806129,0,3418048,98,1156069598,68900
2023-05-11 19:45:02,0.00,0.01,0.05,0,5806642,0,3418601,99,1156158061,68900
2023-05-11 19:50:02,0.00,0.01,0.05,0,5807044,0,3418962,99,1156246931,68900
2023-05-11 19:55:02,0.00,0.01,0.05,0,5807508,0,3419411,99,1156335600,68900
2023-05-11 20:00:02,0.00,0.01,0.05,0,5807970,0,3419862,99,1156424305,68900
2023-05-11 20:05:01,0.13,0.07,0.06,0,5808506,0,3420385,99,1156512810,68900
2023-05-11 20:10:02,0.00,0.05,0.05,0,5809561,0,3420956,99,1156600575,68900
2023-05-11 20:15:02,0.14,0.08,0.06,0,5810073,0,3421479,98,1156689117,68900
2023-05-11 20:20:02,0.06,0.05,0.05,0,5810680,0,3422007,98,1156777600,68900
2023-05-11 20:25:01,0.00,0.03,0.05,0,5811300,0,3422499,99,1156866004,68900
2023-05-11 20:30:02,0.01,0.03,0.05,0,5811708,0,3422921,99,1156954781,68900
2023-05-11 20:35:02,0.01,0.03,0.05,0,5812225,0,3423430,99,1157043127,68900
2023-05-11 20:40:02,0.00,0.02,0.05,0,5812705,0,3423881,99,1157131759,68900
2023-05-11 20:45:02,0.00,0.01,0.05,0,5813292,0,3424511,99,1157220028,68900
2023-05-11 20:50:02,0.03,0.04,0.05,0,5813759,0,3424962,99,1157308718,68900
2023-05-11 20:55:02,0.00,0.04,0.05,0,5814295,0,3425492,99,1157397203,68900
2023-05-11 21:00:01,0.02,0.03,0.05,0,5814741,0,3425948,98,1157485909,68900
2023-05-11 21:05:01,0.05,0.03,0.05,1,5815396,1,3426524,97,1157574229,68900
2023-05-11 21:10:02,0.01,0.02,0.05,1,5816266,0,3427064,97,1157662171,68900
2023-05-11 21:15:01,0.23,0.09,0.06,4,5817581,0,3427628,94,1157749845,68900
2023-05-11 21:20:01,0.72,0.18,0.09,0,5818471,0,3428115,98,1157838013,68900
2023-05-11 21:25:02,0.01,0.08,0.08,0,5819259,0,3428666,99,1157926195,68900
2023-05-11 21:30:01,0.02,0.06,0.06,0,5819758,0,3429112,99,1158014845,68900
2023-05-11 21:35:02,0.05,0.07,0.05,0,5821455,0,3429838,98,1158101734,68900
2023-05-11 21:40:01,0.12,0.10,0.07,1,5822987,0,3430424,96,1158189144,68900
2023-05-11 21:45:01,0.00,0.05,0.05,0,5823862,0,3431113,98,1158277029,68900
2023-05-11 21:50:01,0.18,0.10,0.06,0,5824381,0,3431556,99,1158365676,68900
2023-05-11 21:55:02,0.00,0.05,0.05,0,5824878,0,3432012,99,1158454288,68900
2023-05-11 22:00:01,0.00,0.02,0.05,0,5825318,0,3432451,99,1158543008,68900
2023-05-11 22:05:02,0.00,0.02,0.05,0,5825844,0,3433015,99,1158631446,68900
2023-05-11 22:10:02,0.03,0.04,0.05,0,5826303,0,3433493,99,1158720109,68900
2023-05-11 22:15:01,0.03,0.02,0.05,0,5826970,0,3434057,99,1158808436,68900
2023-05-11 22:20:02,0.09,0.06,0.05,0,5827445,0,3434551,99,1158897060,68900
2023-05-11 22:25:02,0.00,0.03,0.05,0,5828502,0,3435167,98,1158984922,68900
2023-05-11 22:30:01,0.00,0.03,0.05,0,5828968,1,3435657,98,1159073560,68900
2023-05-11 22:35:02,0.10,0.06,0.05,1,5829567,0,3436224,97,1159161841,68900
2023-05-11 22:40:02,0.01,0.03,0.05,0,5830265,0,3436738,98,1159250212,68900
2023-05-11 22:45:01,0.01,0.04,0.05,0,5830804,0,3437259,99,1159338673,68900
2023-05-11 22:50:02,0.00,0.01,0.05,0,5831249,0,3437701,99,1159427393,68900
2023-05-11 22:55:01,0.05,0.06,0.05,0,5831770,0,3438244,99,1159515886,68900
2023-05-11 23:00:02,0.00,0.02,0.05,0,5832230,0,3438697,98,1159604585,68900
2023-05-11 23:05:02,0.00,0.03,0.05,0,5832954,0,3439329,98,1159692780,68900
2023-05-11 23:10:01,0.01,0.03,0.05,0,5833402,0,3439780,98,1159781503,68900
2023-05-11 23:15:01,0.09,0.05,0.05,1,5835256,0,3440467,97,1159868385,68900
2023-05-11 23:20:01,0.04,0.06,0.05,2,5836872,0,3441070,97,1159955794,68900
2023-05-11 23:25:02,0.02,0.04,0.05,0,5837597,0,3441639,99,1160044004,68900
2023-05-11 23:30:01,0.02,0.05,0.05,0,5838041,0,3442113,99,1160132613,68900
2023-05-11 23:35:01,0.03,0.08,0.05,0,5838570,0,3442636,99,1160221144,68900
2023-05-11 23:40:02,0.07,0.05,0.05,0,5839032,0,3443113,99,1160309828,68900
2023-05-11 23:45:02,0.08,0.06,0.05,0,5839554,0,3443648,99,1160398236,68900
2023-05-11 23:50:02,0.00,0.02,0.05,0,5840000,0,3444108,99,1160486912,68900
2023-05-11 23:55:02,0.06,0.07,0.05,0,5840504,0,3444643,98,1160575387,68901
